Accesion,Length,Hit_identity,Hit_score,E-value,Definition,EC number
WP_031402677,981,644,1350.11,0,formate dehydrogenase subunit alpha [Burkholderia paludis] >gb|KFG93258.1| formate dehydrogenase [Burkholderia paludis] >emb|CAB3757745.1| Putative formate dehydrogenase [Burkholderia paludis] >emb|VWC37421.1| formate dehydrogenase subunit alpha [Burkholderia paludis],1.17.1.9
WP_153843746,961,649,1350.11,0,formate dehydrogenase subunit alpha [Halomonas piezotolerans] >gb|KAE8437568.1| formate dehydrogenase subunit alpha [Halomonas piezotolerans] >gb|QJA25554.1| formate dehydrogenase subunit alpha [Halomonas piezotolerans],1.17.1.9
WP_175186290,958,637,1350.11,0,formate dehydrogenase subunit alpha [Achromobacter animicus] >emb|CAB3906657.1| Putative formate dehydrogenase [Achromobacter animicus],1.17.1.9
WP_198969637,959,647,1350.11,0,formate dehydrogenase subunit alpha [Xylophilus sp. ASV27],1.17.1.9
WP_134138175,982,643,1350.11,0,formate dehydrogenase subunit alpha [Paraburkholderia sp. BL6665CI2N2] >gb|TDY23858.1| formate dehydrogenase alpha subunit [Paraburkholderia sp. BL6665CI2N2],1.17.1.9
WP_027783852,983,640,1350.11,0,MULTISPECIES: formate dehydrogenase subunit alpha [Burkholderia],1.17.1.9
WP_093561561,948,641,1350.11,0,formate dehydrogenase subunit alpha [Massilia namucuonensis] >emb|SFV17713.1| formate dehydrogenase alpha subunit [Massilia namucuonensis],1.17.1.9
WP_046576619,982,641,1350.11,0,formate dehydrogenase subunit alpha [Burkholderia gladioli] >gb|KKJ07000.1| formate dehydrogenase [Burkholderia gladioli] >gb|MBU9176358.1| formate dehydrogenase subunit alpha [Burkholderia gladioli] >gb|NRF86236.1| formate dehydrogenase subunit alpha [Burkholderia gladioli] >gb|POS05185.1| formate dehydrogenase subunit alpha [Burkholderia gladioli],1.17.1.9
WP_008062181,955,646,1350.11,0,formate dehydrogenase subunit alpha [Methyloversatilis universalis] >gb|EGK71133.1| NAD-dependent formate dehydrogenase alpha subunit [Methyloversatilis universalis FAM5],1.17.1.9
WP_059499979,983,643,1350.11,0,formate dehydrogenase subunit alpha [Burkholderia sp. ABCPW 11] >gb|KVD48685.1| formate dehydrogenase [Burkholderia sp. ABCPW 11],1.17.1.9
WP_208707969,947,638,1350.11,0,formate dehydrogenase subunit alpha [Pseudomonas sp. LPB0260] >gb|QLC73394.1| formate dehydrogenase subunit alpha [Pseudomonas sp. LPB0260] >gb|QLC76168.1| formate dehydrogenase subunit alpha [Pseudomonas sp. LPB0260],1.17.1.9
WP_110350993,950,642,1350.11,0,formate dehydrogenase subunit alpha [Methylobacterium sp. B4] >gb|PXW63961.1| formate dehydrogenase alpha subunit [Methylobacterium sp. B4],1.17.1.9
WP_150563858,961,646,1350.11,0,formate dehydrogenase subunit alpha [Pandoraea cepalis] >emb|VVE19680.1| formate dehydrogenase subunit alpha [Pandoraea cepalis],1.17.1.9
WP_021007655,957,640,1350.11,0,formate dehydrogenase subunit alpha [Variovorax paradoxus] >gb|AGU50174.1| formate dehydrogenase, alpha subunit [Variovorax paradoxus B4],1.17.1.9
WP_092157821,960,653,1350.11,0,formate dehydrogenase subunit alpha [Bosea sp. CRIB-10] >emb|SFC72737.1| formate dehydrogenase major subunit [Bosea sp. CRIB-10],1.17.1.9
WP_107152997,982,646,1349.73,0,formate dehydrogenase subunit alpha [Trinickia symbiotica] >gb|PTB18536.1| formate dehydrogenase subunit alpha [Trinickia symbiotica],1.17.1.9
WP_226108146,983,643,1349.73,0,formate dehydrogenase subunit alpha [Burkholderia cenocepacia] >gb|MCA7923004.1| formate dehydrogenase subunit alpha [Burkholderia cenocepacia],1.17.1.9
WP_197886782,959,646,1349.73,0,formate dehydrogenase subunit alpha [Pseudomonas citronellolis] >gb|MBH3431530.1| formate dehydrogenase subunit alpha [Pseudomonas citronellolis],1.17.1.9
WP_186115529,982,640,1349.73,0,formate dehydrogenase subunit alpha [Burkholderia gladioli],1.17.1.9
WP_186210310,982,639,1349.73,0,formate dehydrogenase subunit alpha [Burkholderia gladioli],1.17.1.9
WP_015824499,950,644,1349.73,0,formate dehydrogenase subunit alpha [Methylorubrum extorquens] >emb|CAX27048.1| NAD-dependent formate dehydrogenase, molybdenum containing, alpha subunit [Methylorubrum extorquens AM1],1.17.1.9
WP_150584853,961,648,1349.73,0,formate dehydrogenase subunit alpha [Pandoraea communis] >emb|VVE00273.1| formate dehydrogenase subunit alpha [Pandoraea communis],1.17.1.9
WP_064010938,950,644,1349.73,0,formate dehydrogenase subunit alpha [Methylomonas methanica] >gb|OAH95932.1| formate dehydrogenase [Methylomonas methanica] >gb|OAH98458.1| formate dehydrogenase [Methylomonas methanica],1.17.1.9
WP_150627629,954,636,1349.73,0,formate dehydrogenase subunit alpha [Pandoraea captiosa] >emb|VVE75485.1| formate dehydrogenase subunit alpha [Pandoraea captiosa],1.17.1.9
WP_220634054,961,644,1349.73,0,formate dehydrogenase subunit alpha [Pseudomonas sp. S07E 245] >gb|QYX54856.1| formate dehydrogenase subunit alpha [Pseudomonas sp. S07E 245],1.17.1.9
WP_110420589,983,643,1349.73,0,formate dehydrogenase subunit alpha [Burkholderia vietnamiensis] >dbj|GBH26214.1| NAD-dependent formate dehydrogenase subunit alpha [Burkholderia vietnamiensis],1.17.1.9
WP_016490357,958,648,1349.73,0,formate dehydrogenase subunit alpha [Pseudomonas resinovorans] >dbj|BAN46146.1| formate dehydrogenase alpha subunit [Pseudomonas resinovorans NBRC 106553],1.17.1.9
WP_006764880,984,642,1349.73,0,MULTISPECIES: formate dehydrogenase subunit alpha [Burkholderia] >gb|AKE04282.1| formate dehydrogenase [Burkholderia cepacia] >gb|AJY14496.1| formate dehydrogenase, alpha subunit [Burkholderia dolosa AU0158] >gb|AYZ96231.1| formate dehydrogenase subunit alpha [Burkholderia dolosa] >gb|EAY69432.1| hypothetical protein BDAG_02189 [Burkholderia dolosa AU0158] >gb|ETP66087.1| formate dehydrogenase subunit alpha [Burkholderia dolosa PC543],1.17.1.9
WP_044871144,958,646,1349.73,0,formate dehydrogenase subunit alpha [Pseudomonas sp. LFM046],1.17.1.9
WP_175767693,983,643,1349.73,0,formate dehydrogenase subunit alpha [Burkholderia cenocepacia],1.17.1.9
WP_175776632,983,641,1349.73,0,formate dehydrogenase subunit alpha [Burkholderia anthina],1.17.1.9
WP_124463722,983,643,1349.73,0,formate dehydrogenase subunit alpha [Burkholderia cenocepacia] >gb|RQU42545.1| formate dehydrogenase subunit alpha [Burkholderia cenocepacia] >gb|RQU67750.1| formate dehydrogenase subunit alpha [Burkholderia cenocepacia],1.17.1.9
WP_040143682,983,643,1349.73,0,MULTISPECIES: formate dehydrogenase subunit alpha [Burkholderia] >gb|AIO41688.1| formate dehydrogenase, alpha subunit [Burkholderia cenocepacia] >gb|MBR7963502.1| formate dehydrogenase subunit alpha [Burkholderia vietnamiensis] >gb|MBR8140968.1| formate dehydrogenase subunit alpha [Burkholderia vietnamiensis] >gb|MBR8361925.1| formate dehydrogenase subunit alpha [Burkholderia sp. AU19243],1.17.1.9
WP_186147650,982,641,1349.73,0,formate dehydrogenase subunit alpha [Burkholderia gladioli],1.17.1.9
WP_105827799,982,641,1349.73,0,formate dehydrogenase subunit alpha [Burkholderia gladioli] >gb|PRH02127.1| formate dehydrogenase subunit alpha [Burkholderia gladioli],1.17.1.9
WP_161523521,957,649,1349.73,0,formate dehydrogenase subunit alpha [Chromobacterium haemolyticum] >dbj|BBH12408.1| formate dehydrogenase subunit alpha [Chromobacterium haemolyticum],1.17.1.9
WP_061532403,951,635,1349.73,0,formate dehydrogenase subunit alpha [Collimonas arenae] >gb|AMO98780.1| formate dehydrogenase, alpha subunit [Collimonas arenae] >gb|AMP08673.1| formate dehydrogenase, alpha subunit [Collimonas arenae],1.17.1.9
WP_192323219,957,641,1349.73,0,formate dehydrogenase subunit alpha [Variovorax sp. VRV01] >gb|MBD9664028.1| formate dehydrogenase subunit alpha [Variovorax sp. VRV01],1.17.1.9
TAN64743,949,635,1349.73,0,formate dehydrogenase subunit alpha [Methylobacter sp.],1.17.1.9
WP_186161940,982,640,1349.73,0,formate dehydrogenase subunit alpha [Burkholderia gladioli],1.17.1.9
WP_062910906,983,642,1349.73,0,formate dehydrogenase subunit alpha [Burkholderia cenocepacia] >gb|AMU15552.1| formate dehydrogenase [Burkholderia cenocepacia] >gb|AQQ19481.1| formate dehydrogenase subunit alpha [Burkholderia cenocepacia] >gb|MBW0325762.1| formate dehydrogenase subunit alpha [Burkholderia cenocepacia] >gb|NGO94580.1| formate dehydrogenase subunit alpha [Burkholderia cenocepacia] >gb|ONJ19241.1| formate dehydrogenase subunit alpha [Burkholderia cenocepacia],1.17.1.9
WP_186207661,982,641,1349.73,0,formate dehydrogenase subunit alpha [Burkholderia gladioli],1.17.1.9
WP_124699035,983,644,1349.73,0,formate dehydrogenase subunit alpha [Burkholderia cenocepacia] >gb|RQV10803.1| formate dehydrogenase subunit alpha [Burkholderia cenocepacia],1.17.1.9
WP_058489229,959,646,1349.73,0,MULTISPECIES: formate dehydrogenase subunit alpha [unclassified Pseudomonas] >gb|KSW27417.1| formate dehydrogenase [Pseudomonas sp. ADP] >gb|OBP08963.1| formate dehydrogenase subunit alpha [Pseudomonas sp. EGD-AKN5] >gb|QOF84080.1| formate dehydrogenase subunit alpha [Pseudomonas sp. ADPe],1.17.1.9
WP_212218781,984,642,1349.73,0,formate dehydrogenase subunit alpha [Burkholderia dolosa] >gb|MBR8456851.1| formate dehydrogenase subunit alpha [Burkholderia dolosa],1.17.1.9
MCA8090174,983,642,1349.73,0,formate dehydrogenase subunit alpha [Burkholderia anthina],1.17.1.9
WP_186063196,982,640,1349.73,0,formate dehydrogenase subunit alpha [Burkholderia gladioli],1.17.1.9
NCX68104,946,629,1349.73,0,formate dehydrogenase subunit alpha [Betaproteobacteria bacterium],1.17.1.9
MBV5286208,954,643,1349.73,0,formate dehydrogenase subunit alpha [Methyloversatilis discipulorum],1.17.1.9
WP_139038227,953,638,1349.34,0,formate dehydrogenase subunit alpha [Methylobacterium sp. 17Sr1-39] >gb|TNC10286.1| formate dehydrogenase subunit alpha [Methylobacterium sp. 17Sr1-39],1.17.1.9
WP_007745728,979,641,1349.34,0,MULTISPECIES: formate dehydrogenase subunit alpha [Burkholderiaceae] >gb|EUC17329.1| formate dehydrogenase, alpha subunit [Burkholderia sp. BT03] >emb|SKC77778.1| formate dehydrogenase alpha subunit [Paraburkholderia hospita] >emb|SKC97648.1| formate dehydrogenase alpha subunit [Paraburkholderia hospita] >emb|SOE55100.1| formate dehydrogenase alpha subunit [Burkholderia sp. YR290],1.17.1.9
WP_184990849,938,645,1349.34,0,formate dehydrogenase subunit alpha [Streptomyces caelestis] >gb|MBB5798916.1| formate dehydrogenase major subunit [Streptomyces caelestis] >dbj|GGW48421.1| formate dehydrogenase subunit alpha [Streptomyces caelestis],1.17.1.9
WP_116005505,953,649,1349.34,0,MULTISPECIES: formate dehydrogenase subunit alpha [unclassified Simplicispira] >gb|PVY57642.1| formate dehydrogenase alpha subunit [Simplicispira sp. 125] >gb|REG18586.1| formate dehydrogenase alpha subunit [Simplicispira sp. 110],1.17.1.9
WP_176124359,988,640,1349.34,0,formate dehydrogenase subunit alpha [Paraburkholderia youngii] >gb|NUX57232.1| formate dehydrogenase subunit alpha [Paraburkholderia youngii],1.17.1.9
MBA8911740,950,641,1349.34,0,formate dehydrogenase major subunit [Methylorubrum thiocyanatum],1.17.1.9
WP_205319323,955,635,1349.34,0,formate dehydrogenase subunit alpha [Glaciimonas sp. PAMC28666] >gb|QRX81125.1| formate dehydrogenase subunit alpha [Glaciimonas sp. PAMC28666],1.17.1.9
WP_202756580,983,643,1349.34,0,formate dehydrogenase subunit alpha [Burkholderia cenocepacia] >emb|CAD9226747.1| NAD-dependent formate dehydrogenase alpha subunit [Burkholderia cenocepacia],1.17.1.9
WP_091861471,946,645,1349.34,0,formate dehydrogenase subunit alpha [Bosea robiniae] >emb|SDH43991.1| formate dehydrogenase major subunit [Bosea robiniae],1.17.1.9
TMJ35478,961,636,1349.34,0,formate dehydrogenase subunit alpha [Alphaproteobacteria bacterium],1.17.1.9
WP_175843191,983,644,1349.34,0,formate dehydrogenase subunit alpha [Burkholderia arboris] >gb|MBY8608942.1| formate dehydrogenase subunit alpha [Burkholderia arboris] >gb|MCA8046663.1| formate dehydrogenase subunit alpha [Burkholderia arboris],1.17.1.9
WP_098495612,959,636,1349.34,0,formate dehydrogenase subunit alpha [Collimonas sp. PA-H2] >gb|PFH10800.1| formate dehydrogenase major subunit [Collimonas sp. PA-H2],1.17.1.9
WP_122955423,966,637,1349.34,0,MULTISPECIES: formate dehydrogenase subunit alpha [unclassified Polaromonas] >gb|AYQ28491.1| formate dehydrogenase subunit alpha [Polaromonas sp. SP1] >gb|QGJ20393.1| formate dehydrogenase subunit alpha [Polaromonas sp. Pch-P],1.17.1.9
WP_150549758,961,647,1349.34,0,formate dehydrogenase subunit alpha [Pandoraea soli] >emb|VVD59650.1| formate dehydrogenase subunit alpha [Pandoraea soli],1.17.1.9
WP_009889817,984,647,1349.34,0,formate dehydrogenase subunit alpha [Burkholderia thailandensis] >gb|ABC36810.1| formate dehydrogenase, alpha subunit [Burkholderia thailandensis E264] >gb|AHI72052.1| formate dehydrogenase, alpha subunit [Burkholderia thailandensis 2002721723] >gb|AHI78629.1| formate dehydrogenase, alpha subunit [Burkholderia thailandensis E444] >gb|AIC87722.1| formate dehydrogenase, alpha subunit [Burkholderia thailandensis USAMRU Malaysia #20] >gb|AIP26142.1| formate dehydrogenase, alpha subunit [Burkholderia thailandensis E264],1.17.1.9
WP_212181422,983,642,1349.34,0,formate dehydrogenase subunit alpha [Burkholderia cenocepacia] >gb|MBR8317694.1| formate dehydrogenase subunit alpha [Burkholderia cenocepacia],1.17.1.9
RTL57917,959,642,1349.34,0,formate dehydrogenase subunit alpha [Rhodocyclaceae bacterium],1.17.1.9
WP_149673644,989,642,1349.34,0,formate dehydrogenase subunit alpha [Paraburkholderia panacisoli] >gb|KAA1004698.1| formate dehydrogenase subunit alpha [Paraburkholderia panacisoli],1.17.1.9
WP_175963702,983,642,1349.34,0,formate dehydrogenase subunit alpha [Burkholderia pyrrocinia],1.17.1.9
WP_224032280,979,642,1349.34,0,formate dehydrogenase subunit alpha [Paraburkholderia caribensis] >emb|CAG9268448.1| NAD-dependent formate dehydrogenase alpha subunit [Paraburkholderia caribensis],1.17.1.9
WP_123070838,949,635,1349.34,0,formate dehydrogenase subunit alpha [Massilia aurea] >gb|RNF29404.1| formate dehydrogenase [Massilia aurea],1.17.1.9
WP_147908019,957,638,1349.34,0,MULTISPECIES: formate dehydrogenase subunit alpha [unclassified Methylobacterium] >gb|QEE40813.1| formate dehydrogenase subunit alpha [Methylobacterium sp. WL1] >gb|TXN56936.1| formate dehydrogenase subunit alpha [Methylobacterium sp. WL2],1.17.1.9
AEK60718,956,636,1349.34,0,NAD-dependent formate dehydrogenase alpha subunit [Collimonas fungivorans Ter331],1.17.1.9
WP_176075871,984,642,1349.34,0,formate dehydrogenase subunit alpha [Burkholderia dolosa] >gb|MBR8313762.1| formate dehydrogenase subunit alpha [Burkholderia dolosa] >gb|MBY4753202.1| formate dehydrogenase subunit alpha [Burkholderia dolosa],1.17.1.9
WP_051374422,994,640,1349.34,0,formate dehydrogenase subunit alpha [Paraburkholderia sprentiae] >gb|APA84150.1| formate dehydrogenase subunit alpha [Paraburkholderia sprentiae WSM5005],1.17.1.9
WP_121307343,982,643,1349.34,0,formate dehydrogenase subunit alpha [Paraburkholderia sp. BL17N1] >gb|RKR44555.1| formate dehydrogenase alpha subunit [Paraburkholderia sp. BL17N1],1.17.1.9
WP_046859070,955,633,1349.34,0,formate dehydrogenase subunit alpha [Sedimenticola thiotaurini] >gb|AKH20134.1| formate dehydrogenase [Sedimenticola thiotaurini],1.17.1.9
WP_207073004,961,645,1349.34,0,formate dehydrogenase subunit alpha [Pseudomonas putida] >gb|MBO0367312.1| formate dehydrogenase subunit alpha [Pseudomonas putida],1.17.1.9
WP_103706995,978,642,1349.34,0,formate dehydrogenase subunit alpha [Paraburkholderia eburnea] >gb|POR47029.1| formate dehydrogenase alpha subunit [Paraburkholderia eburnea] >gb|PRZ18259.1| formate dehydrogenase alpha subunit [Paraburkholderia eburnea],1.17.1.9
WP_056571762,958,636,1349.34,0,formate dehydrogenase subunit alpha [Achromobacter sp. Root565] >gb|KQZ95955.1| formate dehydrogenase [Achromobacter sp. Root565],1.17.1.9
WP_071363624,949,638,1349.34,0,formate dehydrogenase subunit alpha [Massilia timonae] >gb|OIJ42401.1| formate dehydrogenase, alpha subunit [Massilia timonae],1.17.1.9
WP_180667101,961,633,1349.34,0,MULTISPECIES: formate dehydrogenase subunit alpha [unclassified Herbaspirillum] >gb|MBG7618984.1| formate dehydrogenase subunit alpha [Herbaspirillum sp. AP02] >gb|NZD67214.1| formate dehydrogenase subunit alpha [Herbaspirillum sp. AP21],1.17.1.9
WP_160532469,953,640,1349.34,0,formate dehydrogenase subunit alpha [Methylobacterium sp. 2A] >gb|MWV20818.1| formate dehydrogenase subunit alpha [Methylobacterium sp. 2A],1.17.1.9
WP_101321123,961,644,1349.34,0,formate dehydrogenase subunit alpha [Pseudomonas sp. 02C 26] >gb|AUF97191.1| formate dehydrogenase subunit alpha [Pseudomonas sp. 02C 26],1.17.1.9
WP_093567438,953,641,1349.34,0,formate dehydrogenase subunit alpha [Methylobacterium sp. 174MFSha1.1] >emb|SFU79632.1| formate dehydrogenase alpha subunit [Methylobacterium sp. 174MFSha1.1],1.17.1.9
WP_047782865,957,641,1349.34,0,formate dehydrogenase subunit alpha [Variovorax paradoxus] >gb|KLN58696.1| putative formate dehydrogenase [Variovorax paradoxus],1.17.1.9
WP_186047283,982,640,1349.34,0,formate dehydrogenase subunit alpha [Burkholderia gladioli],1.17.1.9
MBR3191053,960,652,1349.34,0,formate dehydrogenase subunit alpha [Bosea sp.],1.17.1.9
WP_209821515,983,643,1349.34,0,formate dehydrogenase subunit alpha [Burkholderia latens] >gb|QTO44188.1| formate dehydrogenase subunit alpha [Burkholderia latens],1.17.1.9
WP_027813419,983,643,1349.34,0,formate dehydrogenase subunit alpha [Burkholderia cenocepacia],1.17.1.9
WP_080918963,968,641,1349.34,0,formate dehydrogenase subunit alpha [Pseudaminobacter manganicus] >gb|OQM76215.1| formate dehydrogenase subunit alpha [Pseudaminobacter manganicus],1.17.1.9
MBW0390846,983,641,1348.95,0,formate dehydrogenase subunit alpha [Burkholderia cenocepacia],1.17.1.9
WP_060784329,957,638,1348.95,0,formate dehydrogenase subunit alpha [Cupriavidus metallidurans] >gb|KWW36195.1| putative formate dehydrogenase [Cupriavidus metallidurans],1.17.1.9
WP_150621994,961,647,1348.95,0,formate dehydrogenase subunit alpha [Pandoraea horticolens] >emb|VVE35471.1| formate dehydrogenase subunit alpha [Pandoraea horticolens],1.17.1.9
WP_103438004,961,645,1348.95,0,formate dehydrogenase subunit alpha [Pseudomonas putida] >gb|POF90031.1| formate dehydrogenase subunit alpha [Pseudomonas putida],1.17.1.9
NCV38344,946,628,1348.95,0,formate dehydrogenase subunit alpha [Betaproteobacteria bacterium],1.17.1.9
WP_034183015,983,642,1348.95,0,formate dehydrogenase subunit alpha [Burkholderia pyrrocinia] >gb|KFL51433.1| formate dehydrogenase [Burkholderia pyrrocinia],1.17.1.9
MCA3781693,983,644,1348.95,0,formate dehydrogenase subunit alpha [Burkholderia sp.] >gb|MCA3787072.1| formate dehydrogenase subunit alpha [Burkholderia sp.] >gb|MCA3804824.1| formate dehydrogenase subunit alpha [Burkholderia sp.] >gb|MCA3809417.1| formate dehydrogenase subunit alpha [Burkholderia sp.] >gb|MCA3818051.1| formate dehydrogenase subunit alpha [Burkholderia sp.],1.17.1.9
WP_034206706,983,644,1348.95,0,MULTISPECIES: formate dehydrogenase subunit alpha [Burkholderia] >gb|KGC03756.1| formate dehydrogenase, alpha subunit [Burkholderia cepacia] >gb|KWE61589.1| formate dehydrogenase [Burkholderia sp. MSMB2157WGS],1.17.1.9
WP_174251591,988,635,1348.95,0,formate dehydrogenase subunit alpha [Rhodoferax sp. BAB1] >gb|QKO21174.1| formate dehydrogenase subunit alpha [Rhodoferax sp. BAB1],1.17.1.9
WP_129961465,993,640,1348.95,0,formate dehydrogenase subunit alpha [Paraburkholderia sp. UYCP14C] >gb|RZF26436.1| formate dehydrogenase subunit alpha [Paraburkholderia sp. UYCP14C],1.17.1.9
